userId,bookIndex,score
20079,311,1
17360,2174,2
13963,1760,2
18004,767,1
15492,2297,1
45486,314,5
67334,845,5
3385,79,4
24467,413,4
49255,2233,3
1076,197,3
55737,1441,5
5442,1491,3
39328,472,4
14204,527,1
39421,1400,1
18048,1234,3
77868,2251,2
3196,783,2
17641,2126,3
47709,2102,2
25188,129,5
52052,197,3
1056,1163,1
74968,416,4
38972,216,1
44407,470,2
20628,1868,3
31475,2205,4
62461,1471,3
72571,1090,2
21056,933,4
56936,805,4
43544,238,4
3907,2190,1
66573,1401,3
58942,1959,3
23535,1026,1
30382,2013,2
48168,141,3
59646,1585,3
55964,1696,4
30539,1623,4
54861,805,5
71165,632,1
52044,1365,1
72765,2225,1
79605,1544,5
38228,164,1
67171,1625,3
13604,576,5
64273,17,4
77389,2104,5
16380,147,2
26580,1973,4
56817,2305,2
45816,1496,5
9708,39,1
71662,1866,2
46840,2215,1
2467,708,5
72687,843,3
7491,990,2
12690,22,2
51358,74,4
79093,901,3
41870,1930,4
69081,1087,4
42994,721,4
8755,57,1
39519,477,1
44355,80,2
39591,1215,4
58868,331,4
40377,1873,1
25845,1215,1
44768,1884,5
53291,2066,5
63237,1330,4
47681,250,5
37479,2242,5
41604,1998,3
78642,1905,2
38288,2024,4
7403,1929,3
16278,1679,5
26938,701,3
77330,1069,5
9781,542,5
22314,644,5
37948,1463,5
58618,229,1
15095,567,2
48168,1677,3
2359,2266,1
7886,859,2
45962,147,3
55425,1180,3
47710,1259,4
13893,1940,1
10353,2222,4
49413,928,5
56758,1259,3
77131,140,5
41467,1383,4
30547,330,3
48887,645,3
55334,1956,2
59333,788,5
38335,65,3
13725,1529,1
47919,823,5
19887,1405,5
36367,935,2
37019,38,4
10397,1569,2
18909,557,5
44839,795,2
36236,190,2
10502,1913,4
5818,1322,5
44804,1429,1
29809,1977,1
25303,1628,2
1393,2161,5
38650,903,2
74135,717,1
46758,1447,4
73703,595,3
61342,1157,2
23445,1820,1
32899,607,2
31060,175,4
43186,1490,1
47050,360,1
21180,1986,5
17963,211,2
49976,1540,2
41839,811,1
31685,621,4
78061,211,2
61687,2306,2
16858,207,5
27802,567,2
26898,784,4
65748,1725,4
33514,793,5
79279,1734,5
54731,1995,5
29536,183,4
46152,318,3
13854,1076,2
76443,574,3
40221,1510,2
17592,642,4
54261,1538,4
10809,82,2
23688,1343,2
11964,596,5
65675,1888,4
58278,46,2
42019,418,5
32559,2053,3
33780,2134,1
1284,1191,3
66302,2305,4
19550,1433,3
13348,876,4
56998,2300,5
27841,1719,5
29128,1661,4
64969,1979,2
60412,1023,4
74011,2278,2
46245,180,3
51322,249,5
11901,1697,4
69211,1361,3
28432,2132,4
35110,1919,1
77370,1209,3
4787,240,4
18334,2126,4
47660,787,5
7884,2301,1
28103,477,2
15345,1178,4
68248,2265,2
12129,1353,5
44308,591,1
32686,773,3
48370,1148,3
37590,842,2
41950,1115,1
17973,323,3
76920,1383,4
6906,864,5
34391,18,1
25060,1099,2
56544,1298,1
19595,310,4
60078,2101,4
18073,1631,3
45206,62,2
47449,256,1
11314,451,1
55858,574,2
6067,2268,5
55177,480,3
43356,727,2
69433,1981,1
19158,947,5
29346,127,1
76838,1611,5
75002,522,4
76865,2090,3
69534,1917,3
12346,875,1
59858,1036,5
15346,1759,5
43723,635,3
68858,908,1
33808,446,4
11273,735,2
41817,1537,2
8288,502,3
2455,157,2
4810,1160,3
33526,1987,3
75925,91,5
45276,647,2
44775,205,5
16497,120,5
3224,1968,3
59397,202,2
61805,1148,1
3162,2154,1
18848,367,1
19805,1697,1
39049,2076,2
46426,1860,5
35071,1235,4
50159,1825,2
72316,405,5
53894,1630,3
66301,1212,5
20799,141,2
77775,664,1
40176,1136,3
65781,331,1
58249,1669,1
63961,1386,4
23203,562,5
38068,473,2
64421,271,3
52873,800,5
31319,2232,3
15830,1872,3
15945,888,3
47135,2015,4
58632,535,4
4093,779,2
52291,2132,4
36457,2277,2
7853,1503,5
71187,777,4
48410,505,4
10850,1351,4
36982,289,5
45044,853,4
62526,2315,1
31260,1055,2
4247,288,5
73275,1766,2
50930,2166,3
13913,572,5
35172,1597,2
13393,2051,4
136,76,4
54392,923,3
34702,268,3
28957,1613,5
8032,1896,3
74522,889,3
24603,84,4
59580,1756,1
55737,1186,3
68750,323,2
42359,2026,1
13008,857,5
61512,1750,4
47986,1857,5
30397,132,2
38816,981,4
33505,696,3
72696,663,2
29288,2128,1
54844,2251,5
11857,2218,4
33249,2277,2
33853,2045,1
33789,967,1
27431,2212,4
45903,1402,1
955,1133,2
59853,505,3
5282,432,2
76663,2281,4
13896,1898,2
52670,741,1
60013,216,1
50924,828,2
25226,722,4
68899,111,1
18397,395,5
3557,1437,4
56908,647,5
72497,657,5
33798,1708,4
12968,1619,1
47212,1625,5
1971,367,3
53101,782,1
69324,1909,2
27628,1136,5
28841,2323,3
54094,1660,4
61246,1783,4
36571,1708,3
42298,2322,2
25613,586,3
44430,1479,4
42933,594,2
42272,2149,1
14826,1719,5
5324,1501,3
23658,1202,3
12983,909,2
15499,709,1
44285,1971,1
9177,1112,2
73440,1384,4
42169,2090,4
70204,870,2
79055,1848,5
48053,909,2
54915,1824,2
10446,850,1
9849,1748,4
61561,2179,4
75326,361,3
64449,2207,3
55575,1070,5
77668,1048,1
22770,1535,2
328,8,5
63295,2038,5
25532,313,4
26423,349,1
42613,2117,5
64323,754,1
33797,726,2
38533,2324,5
77724,2043,5
36782,1873,5
71612,1510,1
66161,1429,5
47413,883,2
78805,1530,5
4559,383,5
52120,990,3
25344,1780,4
57381,1377,3
2205,1861,1
16259,181,1
37352,2109,1
44806,1461,5
32569,587,1
13773,901,2
28268,1100,2
42823,1632,3
10345,1509,2
55995,1804,5
13906,1565,2
34233,1650,2
28932,124,1
77496,266,3
34070,848,4
64832,1275,2
67353,2092,1
5891,547,3
4318,1953,5
28493,2198,2
37741,8,5
76935,1924,4
785,88,5
31965,133,1
50177,914,5
78839,1575,4
34952,399,2
70581,1922,3
52325,2113,2
71886,1428,4
67676,2278,4
31828,876,4
66904,2302,3
66222,52,2
28318,1384,2
70818,2239,2
22331,2144,3
65924,2213,5
69210,1927,3
60655,1583,3
52528,2097,5
38350,875,5
31350,678,2
33224,2055,1
72383,1886,4
31263,63,1
79500,158,1
50184,2306,4
1581,1667,3
3465,2074,3
27486,181,5
70354,407,2
20467,2020,4
41058,518,2
38217,1269,4
71771,1253,4
29369,193,5
2184,317,1
59746,415,1
52027,663,3
37675,1720,5
53218,1802,4
64518,1101,3
65309,366,3
7038,854,5
8941,153,1
36419,442,4
7522,583,2
28224,415,2
46742,1907,2
16799,1115,4
59999,2288,4
71445,690,4
53438,2136,4
61346,1943,3
29310,404,4
69433,1667,4
51375,52,4
54568,2197,1
58109,585,5
69685,509,2
3417,279,3
17271,1027,4
38369,341,3
62419,2162,3
15755,1629,3
29205,1929,4
54708,401,5
55610,481,5
51667,136,1
1037,1457,5
5962,1153,5
53003,1781,5
14668,966,4
29612,502,2
21298,2158,3
49074,1832,3
38165,732,5
75410,704,5
51608,634,5
48602,1707,4
1157,2139,4
19155,958,1
63430,1643,4
18831,251,3
9563,1621,5
29171,1385,5
36271,1377,1
43831,2058,1
52792,1884,4
15111,477,5
40439,1859,5
21190,1765,3
69325,1863,4
9944,19,5
73257,1155,4
77158,137,5
66429,463,3
29546,1553,5
73017,102,1
75619,264,2
59031,940,1
5733,1249,3
73394,161,4
70530,2277,4
68992,2191,5
44063,577,1
24562,588,3
16768,1383,4
44919,1955,1
24372,1279,5
59407,955,5
70102,498,1
31807,828,2
66448,1832,1
36727,106,5
28019,1196,3
25942,1432,5
36943,640,1
52025,1084,5
57011,1448,4
1573,1000,2
6885,976,2
28450,1080,4
64037,141,5
70946,594,1
25173,2273,3
59212,307,2
22405,1241,1
4168,1261,1
23300,1935,2
26273,251,5
65102,467,2
65993,944,4
7493,1442,1
37904,68,1
3212,1146,5
23050,351,3
38254,1076,5
48120,2144,3
47108,679,2
10927,1206,3
24176,664,5
28384,735,4
17362,933,5
37126,1697,3
47933,634,5
14014,1216,3
48177,531,3
13032,633,3
16711,460,2
57931,2072,3
64922,1206,5
43107,255,3
62757,2243,5
913,1962,1
8095,282,2
4631,1481,5
33830,809,3
76440,419,2
13509,459,4
37909,870,4
5883,111,5
60557,901,3
30369,1471,1
3838,437,1
26743,1310,5
30111,780,4
30034,2210,4
15211,2324,2
42307,1119,2
36405,318,4
14364,2095,1
19965,2291,1
29464,1157,1
32822,36,2
46319,747,1
77169,1662,1
4693,1289,1
48736,1165,5
9442,2008,4
2933,1390,5
76884,196,4
46434,839,2
70287,1663,2
20676,258,2
49144,1820,5
37003,1890,4
44257,1672,4
15451,2062,4
67874,1164,3
40280,2278,3
70584,2106,5
62669,283,5
31988,1041,1
32328,574,4
54681,428,2
48073,2060,4
16030,381,1
23817,727,1
17103,2103,3
51229,1825,4
77967,363,1
53399,1387,3
35596,1925,2
30840,171,1
76237,419,3
318,2277,4
52384,2275,2
50545,1670,3
57209,1893,5
21225,1902,5
8447,1415,5
40140,266,5
70212,1636,1
70635,401,4
26747,1512,5
18357,555,5
33306,1987,4
60159,1208,1
26822,22,2
39979,1469,1
60258,28,3
5334,1094,2
48744,1039,1
75741,2210,2
21662,885,3
31361,1051,4
26752,1128,2
47463,562,5
52711,363,4
73417,1449,3
29195,794,4
65829,1285,4
34873,1547,4
40482,1208,1
2078,957,4
48347,1780,2
25229,1939,3
11709,1641,3
69245,2298,5
39421,373,1
79088,1567,1
26891,1058,5
33755,1450,5
25335,35,5
72754,384,4
63757,2036,2
45556,1178,5
74919,1735,2
53996,2131,2
77415,2024,5
72887,337,1
51231,1233,4
42942,809,3
34743,1997,3
5875,2260,4
33476,515,5
36192,1308,5
55082,1990,1
68940,1603,1
72940,843,1
24821,279,5
63653,2174,5
72174,655,3
30089,1606,1
58679,968,1
10743,2238,4
66422,1341,2
23758,344,2
26575,1351,2
34628,537,4
58220,1667,3
71629,1560,1
61840,1031,2
51326,1342,1
35630,2040,5
27381,118,2
66427,921,2
7947,1564,2
33772,459,4
66910,462,1
25137,405,4
14168,2300,1
53700,513,4
47762,2078,3
21146,1413,4
56125,1657,2
12830,1837,5
6214,1452,3
4748,2064,5
65013,1732,4
60195,1084,2
30142,181,4
18566,574,2
50851,1962,3
20469,1630,4
56542,2130,2
4338,828,5
67798,1147,3
65694,208,3
35944,627,2
13697,979,5
25630,548,3
3009,32,2
69088,912,5
58965,1493,3
29331,246,1
15534,805,5
59551,2287,5
52040,2081,4
42699,1981,1
57873,2112,2
65640,956,4
15127,610,4
67828,550,5
57748,1631,5
54165,1277,4
32844,1348,5
5669,2257,2
30734,1288,3
56304,1421,3
20413,1107,2
58300,1680,2
40944,393,2
2609,1125,3
10710,1944,4
60824,1452,1
46850,1580,4
7692,1825,4
1147,924,3
18812,1869,2
79439,57,1
500,1421,1
5120,960,1
62787,1735,3
42963,29,2
50674,24,5
50905,1005,2
79052,1649,5
58343,744,4
33048,430,4
935,789,1
42593,1692,1
53872,424,3
68229,873,2
31762,308,5
52477,436,5
70784,1595,2
56450,1688,1
8015,1655,1
25097,1517,4
48329,1993,1
3568,672,3
7085,1383,4
66962,951,5
59113,890,5
74338,2305,5
70604,103,5
46759,1408,2
65795,477,2
71654,688,5
42096,376,4
35745,1748,2
10086,2108,3
34388,1724,3
52784,765,4
50739,878,3
57824,1581,5
30805,48,4
34184,1388,3
12325,1592,2
22811,561,3
63714,1856,2
70769,281,4
31520,1459,5
31107,2090,3
71650,1809,1
2819,273,2
44006,211,2
25602,1991,1
13161,1145,5
15801,925,2
77424,2239,5
34153,977,1
58118,1741,5
78692,973,4
45967,548,4
13190,167,5
28810,1913,3
28696,1761,3
39030,1054,5
17603,494,3
56107,339,3
24261,890,5
10344,298,2
13293,1132,4
48705,1173,5
23227,773,1
67463,2171,1
20583,351,3
21058,239,2
78094,1723,3
30016,1131,5
36745,1014,5
42493,338,5
36852,1860,4
21337,2296,2
8972,2182,2
33093,77,2
65337,750,2
26567,994,4
14949,113,1
38410,182,3
71347,677,4
57017,160,4
67391,2016,1
46227,2195,4
58869,1324,2
2638,535,5
61481,2030,2
1332,1402,1
75412,1623,1
74535,609,3
14718,414,3
48772,1555,1
48996,2052,1
10116,1006,3
71866,582,2
13923,743,4
66534,1579,5
71639,238,2
21703,397,3
8176,1655,2
21270,852,3
48576,741,1
6714,2031,5
40088,291,3
42066,203,4
38649,484,4
28215,1238,2
44024,598,3
69507,1759,4
51162,544,2
39786,207,5
50853,2319,3
75311,1864,4
43097,1184,1
268,975,4
38477,2063,3
63124,2150,4
48779,68,1
73205,2014,4
46760,352,3
44774,1965,2
31638,1755,2
47948,1412,1
26023,1148,1
68964,963,3
50271,1291,5
60849,1693,1
43777,1658,5
24693,1228,4
30703,1453,1
38911,1149,3
8520,840,1
78280,747,1
17542,844,4
63455,554,3
45451,1869,4
49292,1608,1
72549,583,1
70229,1454,4
26880,1432,1
55374,805,1
47013,774,5
17764,52,2
68306,958,1
12784,563,2
39003,340,5
72305,38,2
7836,1090,4
1863,2240,2
42971,1287,3
74933,483,3
76743,1161,1
19753,1857,2
65724,2323,4
28236,1738,4
28201,2060,1
52209,873,1
53115,1094,5
52298,718,5
9473,1811,5
77323,1255,5
75271,1270,5
15412,2141,3
39678,1953,1
12850,1985,1
19740,141,2
10148,2161,1
79781,735,2
13770,1452,1
24915,607,2
33854,411,3
24250,1099,3
38183,588,5
24265,283,3
78161,304,1
32873,234,2
9131,1216,4
32654,1397,3
37927,906,2
67937,1483,5
53991,338,3
60032,1664,3
42100,304,3
55348,40,2
37859,1124,1
59061,2023,3
69564,966,4
60306,903,1
61665,380,2
75206,1735,4
56972,1279,1
1230,923,1
59566,227,5
54971,182,3
18697,430,2
39214,783,4
74648,1400,1
53552,2116,3
54688,1103,2
25926,1940,2
36351,664,3
23785,2062,4
41740,256,3
12832,1015,2
69083,690,1
76076,2154,2
62131,1192,3
69873,1103,1
47749,75,3
17248,342,5
15544,584,5
22130,1458,3
55103,1472,1
74479,2096,2
17735,958,4
4430,1078,1
65519,775,1
31704,1210,5
55401,1703,4
1769,2283,5
8228,2255,3
22238,1715,5
6378,245,5
12244,1400,1
55895,230,5
24266,313,5
4668,2050,5
69213,668,3
11503,1158,5
56421,963,4
69068,1463,3
76846,1016,5
39532,2070,5
22665,380,5
77546,2035,4
34408,1991,4
53668,1710,5
56524,1076,2
65658,623,1
38568,505,4
71679,805,5
7904,284,2
7437,1653,1
37812,569,3
27081,1608,3
57051,621,1
69197,1398,5
70640,921,3
33692,705,4
34709,1572,5
60506,1626,5
33898,377,1
10968,43,3
33483,832,1
2029,254,3
20810,2094,4
65066,1466,2
56492,2267,1
38623,1514,4
7860,1538,2
42890,602,1
48717,952,2
63737,100,2
72688,323,1
49265,1522,4
58618,361,2
71504,1861,1
8609,976,3
44194,296,3
31197,48,3
24700,1694,4
41166,1017,1
50183,1173,3
38230,2257,3
15225,1041,3
25634,469,4
18799,265,4
1045,1384,1
71324,1139,4
65644,1409,2
50314,376,2
39989,1271,4
51539,2167,3
79189,1747,3
67527,1197,4
24831,1697,3
25408,466,2
62311,15,5
73118,202,5
6857,1852,2
79613,1932,3
43173,1387,4
47830,42,4
27231,249,1
14812,55,2
18356,2135,4
50138,875,1
49192,2076,1
29565,712,1
33612,112,5
79246,1229,3
62417,1745,2
6836,2202,1
16036,748,4
16606,1372,1
43363,2306,5
78111,1093,2
19633,1058,1
74995,368,1
10291,1211,1
55754,2017,5
40709,2066,3
10892,1847,2
60554,1700,3
36578,1536,3
65124,307,1
28376,494,2
1380,616,3
31494,1640,4
68427,1376,5
18315,1828,4
10810,1828,2
6115,1673,5
66180,1131,2
33945,1592,1
44681,888,2
10408,1591,5
33754,1045,2
23745,973,3
73344,304,3
20881,974,5
22077,2193,4
51573,1926,5
28591,667,4
17330,235,1
45480,1599,5
39117,335,2
22874,21,3
30796,1046,4
48717,1346,2
55291,1137,5
77285,2293,3
41247,730,1
61325,631,2
59212,38,4
54338,1274,4
63478,1623,3
75476,832,1
39988,2199,1
39772,1449,2
9538,2,1
56104,776,1
65238,1908,2
27651,131,3
44258,2172,4
56595,470,4
8421,1591,3
68457,1099,4
52677,969,5
46029,2128,3
34038,2169,3
11769,51,2
38465,1235,1
79730,164,4
29635,247,5
42381,1195,4
53741,1554,5
31021,2252,5
63955,2326,3
35267,1007,1
27909,949,2
3457,1916,2
55010,584,4
75875,980,2
18515,2011,1
15842,2241,2
18721,308,1
31449,167,4
13097,1081,4
40188,1821,3
55864,27,3
51999,701,5
79986,2098,4
38753,558,5
57502,560,2
77419,776,3
34631,2232,5
42713,1760,3
75431,1780,4
52319,1712,1
47168,251,3
35504,1348,4
73559,9,3
61901,1929,5
22803,1267,1
4630,72,1
39416,307,2
11316,247,3
31796,1439,5
21118,478,2
39636,448,1
21162,1562,1
55520,684,1
43847,583,3
64742,239,2
4317,515,3
46240,2225,1
61715,1755,4
74367,1746,2
31280,578,3
62897,944,5
75493,380,4
65355,805,2
61342,724,4
16739,2146,2
13954,1456,4
50909,1871,1
8561,1800,5
72196,1794,4
61565,315,4
24045,1247,3
52077,54,5
41820,1295,2
79601,1992,5
50444,29,4
15557,114,1
53,1503,1
14865,1343,1
16796,578,5
78055,1808,4
42134,2039,5
64131,799,5
70493,1415,2
70680,1907,3
8308,1176,3
43903,1764,1
19849,1369,3
39591,1923,5
59084,1414,5
34922,743,2
6103,211,2
1446,2268,1
22615,2196,4
2750,1821,1
16274,1004,1
34527,720,5
59771,246,1
1714,1260,1
35051,876,3
51538,2125,3
4822,2312,2
49190,1481,3
4103,2150,5
29731,2323,3
79560,1196,4
9207,91,1
63788,2282,4
25689,309,5
36897,2148,5
63515,695,5
31983,592,1
28830,942,1
79968,2082,4
64785,589,5
17760,600,4
2486,559,3
23296,543,1
79611,924,5
57360,1748,3
20572,1139,4
27910,939,2
56638,1808,5
11658,889,2
37874,1001,2
28527,1824,4
67593,899,3
66059,7,5
9356,35,1
57444,2191,4
2015,393,1
58043,948,1
79621,698,1
55626,2164,2
39728,320,4
10820,2171,3
60348,1258,1
22954,1003,5
17618,1083,2
71355,1108,1
28954,1668,4
63774,1082,5
44726,555,1
42320,261,1
5469,2035,3
13783,640,2
67591,1011,2
160,21,1
70250,2228,2
5109,201,3
78838,869,3
73174,961,3
835,886,3
23494,1417,1
40803,610,3
7082,128,1
71029,1950,1
46439,729,3
13846,960,2
19822,630,4
36255,78,4
45078,2061,1
12736,1657,5
10895,309,3
65692,760,5
9269,330,4
283,2174,1
35068,372,2
52982,1835,5
36382,601,4
30291,2323,5
67717,141,1
12654,29,3
53779,369,2
63002,731,5
68899,1317,1
23971,610,3
65741,873,2
69001,432,1
41096,1741,4
54213,528,1
7461,1114,1
49802,851,3
48494,1328,1
58563,2266,3
30237,380,5
51550,1990,3
57351,1258,1
55287,404,3
73976,1621,2
21282,1802,3
28205,2070,2
70517,1153,4
64659,2239,5
25922,1397,5
68102,238,5
79210,2196,1
67526,903,2
46544,1544,1
35086,559,5
9821,1687,3
52197,478,5
32958,1078,4
64729,1200,4
31648,2119,1
8040,1366,4
38150,1404,1
55356,2086,3
52258,985,1
64382,2208,1
20449,1431,5
16539,1172,3
42084,2152,4
7222,665,4
8679,1005,1
60773,32,4
59499,611,3
6979,1897,1
48635,1460,4
65078,1080,2
29228,930,1
68650,1086,2
19035,2010,4
59149,903,4
61782,859,1
52646,938,3
1094,380,5
69228,294,5
75222,310,1
27978,2315,3
7901,1702,3
25568,1050,3
37768,445,4
6390,959,4
29474,1762,5
65052,1768,3
58518,367,1
450,1046,4
66557,830,4
37576,1087,3
39568,1240,4
79425,2212,5
65580,2190,4
51390,1018,2
52550,1241,5
61934,1602,3
294,26,4
29238,1151,4
43901,817,4
4509,146,2
41144,622,3
11167,400,4
75135,169,2
48041,1435,3
52406,4,5
46823,978,1
5174,934,3
56608,1904,2
79920,74,3
21702,73,2
76423,1706,4
25296,1543,1
10799,1678,5
24643,293,1
64725,2261,5
33359,415,2
63909,331,3
60455,2038,2
59254,1091,5
39967,2249,3
6273,521,4
44427,1396,1
19211,139,5
63333,237,1
52879,270,1
47346,1723,2
39129,2200,3
13736,1016,4
49463,2031,3
78699,1454,2
77104,1519,1
43865,902,4
63839,1309,2
45455,1019,5
28883,1107,5
21469,2,4
15357,1643,1
25600,735,1
37088,1259,3
59199,643,2
74358,2321,1
70829,306,3
52071,285,3
71528,235,5
55705,1945,4
21082,1849,3
2617,2248,3
56763,1484,1
23260,1571,5
700,1847,1
70722,203,5
17310,1230,1
10623,1072,2
40416,700,4
45341,1886,4
54488,348,4
51975,1761,3
4642,599,2
49918,1489,4
16471,154,1
69628,257,4
58247,1525,4
65197,1440,2
11355,43,3
25498,548,4
27121,1612,4
75177,2126,3
54617,1435,1
28112,1292,1
62616,713,2
79913,1329,2
78884,1020,4
5833,431,2
76669,1176,5
7617,1218,2
77531,937,3
31303,2168,1
7020,839,3
68254,1849,4
32719,1704,5
48970,1093,1
40554,518,2
71188,1498,3
58317,107,4
10907,943,2
77151,764,1
31190,653,4
20208,1703,4
74737,1016,4
34203,1640,3
24239,2145,3
53587,1288,5
57365,888,3
29586,575,4
21781,946,5
19227,2037,5
8940,1179,3
41564,421,4
9597,1890,3
18116,332,4
11791,648,5
24083,1600,1
46801,1717,4
55336,438,1
53915,1444,1
25026,1148,4
50166,5,4
3495,1854,5
56125,1227,4
19281,2166,4
39280,799,2
6942,1681,2
57443,281,2
15064,1373,3
19539,1467,5
12583,2245,2
28144,1102,4
35391,1362,3
40795,781,1
53337,1748,3
35491,2142,4
60089,462,5
5870,442,2
41250,216,3
65066,1755,4
44717,1457,3
74643,1794,1
51831,1717,5
36787,1335,3
44894,2010,1
29390,1956,3
19536,1801,2
58583,1959,5
73801,1397,1
30258,1634,4
46279,1616,5
26974,1877,3
69631,202,3
66913,1470,2
35579,595,3
15509,1802,2
25975,264,3
9208,1404,4
66286,173,3
38684,1008,5
16766,1185,2
75247,2113,5
63562,1459,1
47094,603,2
65709,19,3
23789,1432,3
53869,1863,2
26261,1065,3
48854,851,4
61055,1658,4
64743,1756,2
44972,1936,5
46127,1904,3
25119,1094,4
78185,210,3
62044,989,1
29922,966,2
9388,2276,1
14741,1954,3
26000,2279,1
45868,3,5
61750,1495,5
73346,1341,5
63432,2288,5
76534,803,2
4354,1250,5
13525,1375,2
66420,820,4
13871,521,1
73316,1126,1
54098,1198,2
64739,2072,3
74186,997,4
51778,2100,2
12847,1613,3
7959,1021,5
23266,2095,4
44456,1621,4
4234,1379,4
39210,824,1
36276,1360,2
19179,724,1
32227,2192,1
74433,2223,5
36932,392,3
38657,1285,4
11342,1683,5
69326,814,2
37854,1251,3
53526,81,2
76510,292,4
78057,1621,1
1704,210,5
53540,2112,4
77795,629,5
43849,859,1
3113,1432,3
332,1172,3
30509,2276,5
33291,1380,3
69661,64,2
30033,2257,1
30844,1060,1
37951,346,4
30522,517,1
38654,2097,3
17377,1853,1
63679,1335,1
13727,1875,1
34152,986,1
10293,588,4
47738,27,3
63877,1019,4
8994,1061,3
61339,1526,5
17551,180,3
59467,761,5
23940,145,4
66855,817,4
72187,1896,4
50971,1723,3
63247,639,3
59426,1977,5
68705,2219,5
31068,1912,5
71334,1422,1
22132,1407,5
43278,629,1
59375,1088,5
24315,1534,1
12983,2013,1
67812,709,5
1130,302,4
55702,1381,4
66529,475,2
39339,55,1
53689,573,5
27874,177,1
21793,574,5
58748,2307,3
47567,2157,1
7656,1733,2
38102,1873,4
69932,939,5
57908,2040,2
75913,1956,3
27065,2043,4
60165,2268,3
28912,643,1
60949,2042,3
45933,1413,3
63135,714,5
76178,1565,1
45833,1924,5
6907,622,3
54887,1804,3
72738,1280,1
70812,2153,5
12663,486,3
73249,155,4
24051,1793,1
47367,1285,3
13767,1155,4
54382,39,3
69482,91,5
70752,1768,2
5050,1257,3
25306,1217,3
24938,1266,1
36082,2059,4
41508,1905,1
10764,1528,3
70035,909,1
69742,946,1
72594,1320,3
45623,2133,3
3340,185,3
67734,898,2
79147,617,2
52287,2094,5
431,643,4
20620,1284,5
38310,928,1
55383,2000,2
42656,396,2
69423,1765,4
72352,1153,4
38441,1517,2
79214,1570,4
14300,2325,3
12536,1413,1
61938,1511,3
72648,2178,2
37722,251,4
39023,1397,4
878,839,3
29797,294,1
68031,339,2
28993,272,1
14274,1026,2
56150,1851,3
8719,1842,5
17183,902,2
74324,1549,4
10295,264,5
39162,1755,5
57496,989,1
72382,1858,2
43460,2143,5
25193,2231,1
79259,1061,5
73176,1431,2
45637,1140,3
64719,392,1
29891,1655,3
66790,375,4
44939,581,5
50741,543,2
41823,272,2
48533,2085,1
52952,1635,5
69484,1592,1
7730,276,3
33835,2020,3
16209,341,1
37495,2222,3
37289,217,4
52799,1045,1
45674,2153,2
381,670,2
74684,454,3
43550,432,2
19113,2138,4
8765,1731,2
26315,1290,4
35473,421,3
67365,1611,3
25299,363,3
44652,1609,3
54173,873,2
18753,1582,4
50557,937,4
62484,642,5
60695,1960,1
61084,537,1
33355,1845,4
67142,906,1
43469,1351,4
9074,1393,3
52648,1833,3
62261,338,3
55489,722,1
46764,2097,1
54199,2223,4
78012,2052,1
77297,11,5
78135,1900,5
8371,319,1
33656,1036,4
26174,747,1
52111,819,4
696,1470,3
36059,525,2
23977,975,1
53317,1030,3
40891,521,2
79100,1568,5
78095,1581,3
76281,1972,2
44580,1690,3
67783,602,2
51318,1166,3
65469,1845,3
8044,792,5
70993,1111,4
22434,12,4
54640,1550,3
61953,250,4
41986,1715,1
29803,256,5
48714,1346,2
37216,1038,4
68084,1667,1
18591,227,2
1442,2293,4
33832,1435,1
35327,1212,1
74089,1657,1
5583,2267,5
16536,23,5
70156,563,4
442,434,4
19255,342,2
68036,1970,3
11525,833,5
75462,139,3
1530,1799,2
45438,1599,3
33777,979,1
35689,989,3
74440,2278,5
79361,2327,2
74416,1503,3
7624,663,4
16370,2054,4
16256,474,5
66150,583,1
42855,2002,2
7001,856,2
709,94,3
30629,1455,3
11652,1501,1
66486,156,5
48599,841,1
24110,2189,5
44336,924,4
1335,678,1
29158,2286,2
63948,584,1
61488,1640,2
40111,945,1
73315,1244,5
51846,1387,5
53471,1952,2
37912,69,3
32090,214,2
51685,1457,5
30456,1925,3
18979,1405,1
15962,1736,4
2724,404,2
6065,1978,4
58002,457,4
57629,1005,3
46410,80,1
29929,1975,2
9836,1269,5
29737,2093,1
15616,1618,5
74648,1808,3
17575,1381,1
35207,6,1
8850,512,2
61903,2086,1
75894,1236,2
45148,138,1
36961,418,2
1767,35,1
20989,1753,3
74934,600,1
42943,679,2
43954,1341,5
149,492,4
47664,1650,1
65441,2252,1
19667,864,2
3830,1749,2
4160,1590,3
13676,1474,5
14676,564,1
27055,1223,5
46363,1936,2
24677,1216,2
75136,1343,3
5897,610,4
22648,1531,3
19927,151,1
16357,932,2
47294,469,5
39409,81,1
37318,514,4
50111,1375,1
50837,277,3
17080,222,2
21489,325,1
42811,1170,3
7324,1379,1
9192,1253,3
5031,439,1
48138,345,5
12177,460,5
68089,989,1
2694,1435,3
23975,644,1
25864,1355,2
28131,409,2
66871,58,4
9980,1055,2
66431,726,4
23325,2234,3
4711,1645,1
62658,509,4
16908,2142,5
30664,145,2
67370,432,1
68014,909,3
43690,1969,4
36312,23,4
66606,1917,3
19540,1212,1
25871,2233,5
77318,2078,4
78652,1451,2
56619,201,3
39617,1610,5
64628,767,5
28962,1446,3
23179,2217,5
24555,2189,1
9515,1672,2
44012,1061,4
27410,1124,2
46481,2286,3
67238,716,5
68572,1307,2
68648,2300,2
58750,1658,4
77289,785,4
33926,249,3
75382,1851,3
68933,652,4
77233,209,2
